,BlobID,Compound.Name,Library.Name,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Formula_Underivitized_forMod,Cstar_Cat,Library.Molecular.Weight_NISTmain,Model_Quant,Model_Properties,Notes,under_1500,slope.i.q.p,Quant_Factor_RFpred,Quant_Factor_final,slope.avg
663,913,20200803_1535_blob_913_oil,caice_ssa_final_0803_1535,squalene,0,695,2702.912621,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",782,821,NA,C30H52O2,NA,NA,444,TRUE,TRUE,RI cant be confirmed,FALSE,1.507839561,0.000967529,0.000967529,NA
664,1054,20200803_1535_blob_1054_,caice_ssa_final_0803_1535,squalene,0,660,2958.762887,2867,"17.alfa.,21ﬂ-28,30-Bisnorhopane",775,786,NA,C28H48,NA,NA,384,TRUE,TRUE,RI cant be confirmed,FALSE,1.850983955,0.001139256,0.001139256,NA
665,707,20200803_1535_blob_707_oil,caice_ssa_final_0803_1535,squalene,0,661,2578.378378,2867,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",771,807,NA,C19H34O2,NA,NA,294,TRUE,TRUE,RI cant be confirmed,FALSE,1.623997692,0.000750848,0.000750848,NA
666,1055,20200803_1535_blob_1055_oil,caice_ssa_final_0803_1535,squalene,0,694,2757.281553,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",771,816,NA,C30H52O2,NA,NA,444,TRUE,TRUE,RI cant be confirmed,FALSE,1.281611353,0.001231018,0.001231018,NA
667,949,20200803_1535_blob_949_oil,caice_ssa_final_0803_1535,squalene,0,717,2724.271845,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",770,818,NA,C30H52O2,NA,NA,444,TRUE,TRUE,NA,FALSE,1.012989091,0.001485156,0.001485156,NA
668,775,20200803_1535_blob_775_oil,caice_ssa_final_0803_1535,squalene,0,691,2634.951456,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",768,800,NA,C30H52O2,NA,NA,444,TRUE,TRUE,NA,FALSE,1.507958172,0.000877259,0.000877259,NA
669,726,20200803_1535_blob_726_oil,caice_ssa_final_0803_1535,squalene,0,665,2592.792793,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,794,NA,C30H52O2,NA,NA,444,TRUE,TRUE,NA,FALSE,1.535326948,0.00081087,0.00081087,NA
670,1019,20200803_1535_blob_1019_oil,caice_ssa_final_0803_1535,squalene,0,699,2743.68932,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,810,NA,C30H52O2,NA,NA,444,TRUE,TRUE,NA,FALSE,0.984802003,0.001570983,0.001570983,NA
671,905,20200803_1535_blob_905_,caice_ssa_final_0803_1535,squalene,0,690,2619.417476,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",758,813,NA,C30H52O2,NA,NA,444,TRUE,TRUE,NA,FALSE,1.505308908,0.000859364,0.000859364,NA
672,1206,20200803_1535_blob_1206_oil,caice_ssa_final_0803_1535,squalene,52,693,2849.484536,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",751,798,NA,C30H52O2,NA,NA,444,TRUE,TRUE,NA,FALSE,0.761219815,0.002366861,0.002366861,NA
673,1252,20200803_1535_blob_1252_oil,caice_ssa_final_0803_1535,squalene,426,685,2876.28866,2867,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",749,835,NA,C33H56,NA,NA,452,TRUE,TRUE,NA,FALSE,1.072093638,0.001746679,0.001746679,NA
674,885,20200803_1535_blob_885_oil,caice_ssa_final_0803_1535,squalene,0,694,2691.262136,2867,"2,2,4-Trimethyl-3-(3,8,12,16-tetramethyl-heptadeca-3,7,11,15-tetraenyl)-cyclohexanol",743,763,NA,C30H52O,NA,NA,428,TRUE,TRUE,NA,FALSE,1.506708648,0.000952147,0.000952147,NA
675,1145,20200803_1535_blob_1145_oil,caice_ssa_final_0803_1535,squalene,0,678,2818.556701,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",741,787,NA,C30H52O2,NA,NA,444,TRUE,TRUE,NA,FALSE,0.761197741,0.002263829,0.002263829,NA
676,1227,20200803_0949_blob_1227_,caice_ssa_final_0805_0949,squalene,0,593,1830.985915,2867,Calarene epoxide,736,799,NA,C15H24O,NA,NA,220,TRUE,TRUE,NA,FALSE,1.652453346,0.000377156,0.000377156,NA
677,1284,20200803_1535_blob_1284_,caice_ssa_final_0803_1535,squalene,377,427,2870.103093,2867,"Phthalic acid, decyl isohexyl ester",731,786,NA,C24H38O4,NA,NA,390,TRUE,TRUE,NA,FALSE,1.436391722,0.001292125,0.001292125,NA
678,722,20200803_1535_blob_722_,caice_ssa_final_0803_1535,squalene,0,693,2335,2867,1-Heptatriacotanol,730,834,NA,C37H76O,NA,NA,536,TRUE,TRUE,NA,FALSE,0.963741412,0.000891193,0.000891193,NA
679,1323,20200803_1535_blob_1323_oil,caice_ssa_final_0803_1535,squalene,575,682,2865.979381,2867,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",727,820,NA,C33H56,NA,NA,452,TRUE,TRUE,NA,FALSE,0.856539996,0.002154026,0.002154026,NA
680,1364,20200803_1535_blob_1364_oil,caice_ssa_final_0803_1535,squalene,0,667,2896.907216,2867,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",717,806,NA,C33H56,NA,NA,452,TRUE,TRUE,NA,FALSE,0.898889458,0.002146021,0.002146021,NA
681,1172,20200803_0949_blob_1172_,caice_ssa_final_0805_0949,squalene,0,615,1833.802817,2867,"2(3H)-Benzofuranone, 6-ethenylhexahydro-3,6-dimethyl-7-(1-methylethenyl)-, [3S-(3a,3aa,6a,7ﬂ,7aﬂ)]-",715,778,1806,C15H22O2,NA,NA,234,TRUE,TRUE,NA,FALSE,3.805236639,0.000158562,0.000158562,NA
682,1225,20200803_0949_blob_1225_,caice_ssa_final_0805_0949,squalene,671,737,2865.263158,2867,"6,11-Dimethyl-2,6,10-dodecatrien-1-ol",696,780,NA,C14H24O,NA,NA,208,TRUE,TRUE,NA,FALSE,0.695342522,0.002650647,0.002650647,NA
683,1063,20200803_0949_blob_1063_,caice_ssa_final_0805_0949,squalene,0,536,1485.227273,2867,"2,5-cyclohexadien-1-one, 2,6-bis(1,1-dimethylethyl)-4-hydroxy-4-methyl-",685,855,NA,C15H24O2,NA,NA,236,TRUE,TRUE,NA,TRUE,1.199101291,0.02771068,0.02771068,NA
684,1343,20200803_1535_blob_1343_,caice_ssa_final_0803_1535,squalene,0,637,2085.496183,2867,14-Formol-9-hydroxyarteether,670,676,NA,C17H26O7,NA,NA,342,TRUE,TRUE,NA,FALSE,6.732632183,8.91E-05,8.91E-05,NA
685,1624,20200803_1535_blob_1624_,caice_ssa_final_0803_1535,squalene,57,641,2884.536082,2867,"Tetracosa-2,6,14,18,22-pentaene-10,11-diol, 2,6,10,15,19,23-hexamethyl-",669,698,NA,C30H52O2,NA,NA,444,TRUE,TRUE,NA,FALSE,1.561586859,0.001213493,0.001213493,NA
686,957,20200803_0949_blob_957_,caice_ssa_final_0805_0949,squalene,0,640,1939.43662,2867,11a-Hydroxy-17a-methyl testosterone,654,657,NA,C20H30O3,NA,NA,318,TRUE,TRUE,NA,FALSE,4.911397629,9.89E-05,9.89E-05,NA
687,1238,20200803_0949_blob_1238_,caice_ssa_final_0805_0949,squalene,0,574,2305.882353,2867,"1-Oxaspiro[4.5]decan-3-carboxylic acid, 2-oxo-4-cyano-, ethyl ester",599,632,NA,C13H17NO4,NA,NA,251,TRUE,TRUE,NA,FALSE,2.218137472,0.000371308,0.000371308,NA
688,649,20200803_0949_blob_649_,caice_ssa_final_0805_0949,Sugar 2,882,882,1646.835443,1646,"D-Erythro-Pentopyranose, 2-deoxy-1,3,4-tris-O-(trimethylsilyl)-",751,767,NA,C14H34O4Si3,NA,NA,350,TRUE,TRUE,NA,FALSE,1.506668245,0.003438363,0.003438363,NA
689,1340,20200803_0949_blob_1340_,caice_ssa_final_0805_0949,Sugar 3,395,416,1615.189873,1618,"Thieno[2,3-b]quinolin-3-amine, 5,6,7,8-tetrahydro-2-octylsulfonyl-",627,661,NA,C19H28N2O2S2,NA,NA,380,TRUE,TRUE,NA,FALSE,0.670405062,0.011119425,0.011119425,NA
690,1465,20200803_0949_blob_1465_,caice_ssa_final_0805_0949,Sugar 3,429,472,1621.518987,1618,1-Phenyl-1-(trimethylsilyloxy)ethylene,525,653,NA,C11H16OSi,NA,NA,192,TRUE,TRUE,NA,FALSE,1.47378123,0.004703017,0.004703017,NA
691,1280,20200803_0949_blob_1280_,caice_ssa_final_0805_0949,Sugar 4,278,298,1696.202532,1697,"1-(1,3-Dimethyl-buta-1,3-dienyl)-3,7,7-trimethyl-2-oxa-bicyclo[3.2.0]hept-3-ene",678,724,NA,C15H22O,NA,NA,218,TRUE,TRUE,NA,FALSE,6.236892395,0.000470807,0.000470807,NA
692,792,20200803_1535_blob_792_,caice_ssa_final_0803_1535,Sugar 6,313,379,1637.974684,1633,"Cyclooctasiloxane, hexadecamethyl-",721,820,1704,C16H48O8Si8,NA,NA,592,TRUE,TRUE,NA,FALSE,0.633639183,0.009052769,0.009052769,NA
693,1193,20200803_1535_blob_1193_,caice_ssa_final_0803_1535,Sugar 6,211,274,1639.240506,1633,"10-t-Butyl-10-hydroxytricyclo[4.2.1.1(2,5)]decan-9-one",605,609,NA,C14H22O2,NA,NA,222,TRUE,TRUE,NA,FALSE,5.526892799,0.00102287,0.00102287,NA
694,1003,20200803_1535_blob_1003_,caice_ssa_final_0803_1535,syringic acid,491,561,1931.944444,1926,"1,3-Dioxane, 5-(hexadecyloxy)-2-pentadecyl-, trans-",649,715,NA,C35H70O3,NA,NA,538,TRUE,TRUE,NA,FALSE,1.92901701,0.000249191,0.000249191,NA
695,1095,20200803_1535_blob_1095_,caice_ssa_final_0803_1535,syringic acid,216,511,1915.277778,1926,"5H-Cyclopropa[3,4]benz[1,2-e]azulen-5-one, 9,9a-bis(acetyloxy)-1,1a,1b,2,4a,7a,7b,8,9,9a-decahydro-2,4a,7b-trihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-, [1aR-(1aa,1bﬂ,2ﬂ,4aﬂ,7aa,7ba,8a,9ﬂ,9aa)]-",642,646,NA,C24H32O9,NA,NA,464,TRUE,TRUE,NA,FALSE,1.791552305,0.000261948,0.000261948,NA
696,679,20200803_1535_blob_679_,caice_ssa_final_0803_1535,syringic acid,185,276,1919.444444,1926,"Quinazoline, 4-ethyl-, 1-oxide",632,784,NA,C10H10N2O,NA,NA,174,TRUE,TRUE,NA,FALSE,3.333522369,0.000141627,0.000141627,NA
697,902,20200803_1535_blob_902_,caice_ssa_final_0803_1535,Tricarballylic acid,51,316,1768.35443,1757,2-(1-Butyl-2-nitroallyl)cyclohexanone,760,762,NA,C13H21NO3,NA,NA,239,TRUE,TRUE,NA,FALSE,5.779187397,0.00022161,0.00022161,NA
698,143,20200803_1535_blob_143_,caice_ssa_final_0803_1535,Tricarballylic acid,263,285,1760.759494,1757,"2H-isoindole-2-acetaldehyde, 1,3-dihydro-1,3-dioxo-",754,880,NA,C10H7NO3,NA,NA,189,TRUE,TRUE,NA,FALSE,1.762837744,0.000792823,0.000792823,NA
699,707,20200803_0949_blob_707_,caice_ssa_final_0805_0949,Tricarballylic acid,398,445,1763.291139,1757,"Arabinofuranose, 1,2,3,5-tetrakis-O-(trimethylsilyl)-",742,827,NA,C17H42O5Si4,NA,NA,438,TRUE,TRUE,NA,FALSE,2.523683098,0.00053791,0.00053791,NA
700,579,20200803_1535_blob_579_oil,caice_ssa_final_0803_1535,tridecanal,0,692,2457.657658,1537,17-Pentatriacontene,822,822,NA,C35H70,NA,NA,490,TRUE,TRUE,def an alkane but RI not right,FALSE,1.575890993,0.000650301,0.000650301,NA
701,623,20200803_1535_blob_623_oil,caice_ssa_final_0803_1535,tridecanal,0,698,2464.864865,1537,17-Pentatriacontene,817,817,NA,C35H70,NA,NA,490,TRUE,TRUE,def an alkane but RI not right,FALSE,1.575890993,0.000657085,0.000657085,NA
702,638,20200803_1535_blob_638_oil,caice_ssa_final_0803_1535,tridecanal,0,701,2479.279279,1537,17-Pentatriacontene,810,811,NA,C35H70,NA,NA,490,TRUE,TRUE,def an alkane but RI not right,FALSE,1.627753925,0.000649492,0.000649492,NA
703,642,20200803_1535_blob_642_oil,caice_ssa_final_0803_1535,tridecanal,0,692,2473.873874,1537,17-Pentatriacontene,808,809,NA,C35H70,NA,NA,490,TRUE,TRUE,def an alkane but RI not right,FALSE,1.544356087,0.000679258,0.000679258,NA
704,640,20200803_1535_blob_640_oil,caice_ssa_final_0803_1535,tridecanal,0,696,2470.27027,1537,17-Pentatriacontene,803,803,NA,C35H70,NA,NA,490,TRUE,TRUE,def an alkane but RI not right,FALSE,1.544356087,0.000675742,0.000675742,NA
705,650,20200803_1535_blob_650_oil,caice_ssa_final_0803_1535,tridecanal,0,694,2488.288288,1537,17-Pentatriacontene,801,802,NA,C35H70,NA,NA,490,TRUE,TRUE,def an alkane but RI not right,FALSE,1.614644227,0.000663315,0.000663315,NA
706,649,20200803_1535_blob_649_oil,caice_ssa_final_0803_1535,tridecanal,0,694,2493.693694,1537,17-Pentatriacontene,800,801,NA,C35H70,NA,NA,490,TRUE,TRUE,def an alkane but RI not right,FALSE,1.541237365,0.000700338,0.000700338,NA
707,658,20200803_1535_blob_658_oil,caice_ssa_final_0803_1535,tridecanal,0,682,2508.108108,1537,17-Pentatriacontene,781,782,NA,C35H70,NA,NA,490,TRUE,TRUE,RI cant be confirmed,FALSE,1.546642656,0.000712527,0.000712527,NA
708,655,20200803_1535_blob_655_oil,caice_ssa_final_0803_1535,tridecanal,0,691,2500.900901,1537,17-Pentatriacontene,780,781,NA,C35H70,NA,NA,490,TRUE,TRUE,RI cant be confirmed,FALSE,1.544781763,0.00070602,0.00070602,NA
709,701,20200803_1535_blob_701_oil,caice_ssa_final_0803_1535,tridecanal,0,680,2569.369369,1537,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",780,813,NA,C19H34O2,NA,NA,294,TRUE,TRUE,RI cant be confirmed,FALSE,1.528916218,0.000787263,0.000787263,NA
710,669,20200803_1535_blob_669_oil,caice_ssa_final_0803_1535,tridecanal,0,686,2529.72973,1537,"Tetrapentacontane, 1,54-dibromo-",769,777,NA,C54H108Br2,NA,NA,914,TRUE,TRUE,NA,FALSE,1.544607352,0.00073603,0.00073603,NA
711,672,20200803_1535_blob_672_oil,caice_ssa_final_0803_1535,tridecanal,0,687,2538.738739,1537,17-Pentatriacontene,769,771,NA,C35H70,NA,NA,490,TRUE,TRUE,NA,FALSE,1.544607352,0.00074564,0.00074564,NA
712,803,20200803_1535_blob_803_,caice_ssa_final_0803_1535,tridecanal,0,743,1931.944444,1537,9-Hexadecenoic acid,738,758,1942,C16H30O2,NA,NA,254,TRUE,TRUE,NA,FALSE,5.438714597,8.84E-05,8.84E-05,NA
713,880,20200803_1535_blob_880_,caice_ssa_final_0803_1535,tridecanal,0,670,2475.675676,1537,17-Pentatriacontene,738,742,NA,C35H70,NA,NA,490,TRUE,TRUE,NA,FALSE,1.724112705,0.000610019,0.000610019,NA
714,933,20200803_1535_blob_933_,caice_ssa_final_0803_1535,tridecanal,0,663,2488.288288,1537,"9-Octadecene, 1,1'-[1,2-ethanediylbis(oxy)]bis-, (Z,Z)-",736,753,NA,C38H74O2,NA,NA,562,TRUE,TRUE,NA,FALSE,1.740124683,0.000615483,0.000615483,NA
715,893,20200803_1535_blob_893_,caice_ssa_final_0803_1535,tridecanal,0,649,2479.279279,1537,17-Pentatriacontene,726,731,NA,C35H70,NA,NA,490,TRUE,TRUE,NA,FALSE,1.782651714,0.000593056,0.000593056,NA
716,1018,20200803_1535_blob_1018_,caice_ssa_final_0803_1535,tridecanal,0,687,1875,1537,tert-Hexadecanethiol,725,746,NA,C16H34S,NA,NA,258,TRUE,TRUE,NA,FALSE,3.163042947,0.000140007,0.000140007,NA
717,665,20200803_1535_blob_665_oil,caice_ssa_final_0803_1535,tridecanal,0,659,2518.918919,1537,"Octadecanal, 2-bromo-",724,756,NA,C18H35BrO,NA,NA,346,TRUE,TRUE,NA,FALSE,1.571647804,0.000712192,0.000712192,NA
718,877,20200803_1535_blob_877_,caice_ssa_final_0803_1535,tridecanal,0,650,2497.297297,1537,"Octadecanal, 2-bromo-",718,727,NA,C18H35BrO,NA,NA,346,TRUE,TRUE,NA,FALSE,1.719214823,0.000631103,0.000631103,NA
719,932,20200803_1535_blob_932_,caice_ssa_final_0803_1535,tridecanal,0,661,2508.108108,1537,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",716,783,NA,C30H52O2,NA,NA,444,TRUE,TRUE,NA,FALSE,1.739771718,0.000633431,0.000633431,NA
720,896,20200803_0949_blob_896_,caice_ssa_final_0805_0949,tridecanal,0,730,1825.352113,1537,Pentadecanenitrile,709,794,NA,C15H29N,NA,NA,223,TRUE,TRUE,NA,FALSE,1.971372508,0.000337302,0.000337302,NA
721,900,20200803_1535_blob_900_,caice_ssa_final_0803_1535,tridecanal,0,659,2479.279279,1537,"Octadecanal, 2-bromo-",704,718,NA,C18H35BrO,NA,NA,346,TRUE,TRUE,NA,FALSE,1.736612406,0.000608779,0.000608779,NA
722,1202,20200803_1535_blob_1202_,caice_ssa_final_0803_1535,tridecanal,0,684,2074.80916,1537,17-Pentatriacontene,703,705,NA,C35H70,NA,NA,490,TRUE,TRUE,NA,FALSE,5.51981692,0.000106977,0.000106977,NA
723,686,20200803_1535_blob_686_,caice_ssa_final_0803_1535,tridecanal,0,526,1822.222222,1537,2-Octyl benzoate,700,806,NA,C15H22O2,NA,NA,234,TRUE,TRUE,NA,FALSE,1.527842089,0.000451171,0.000451171,NA
724,968,20200803_1535_blob_968_,caice_ssa_final_0803_1535,tridecanal,0,651,2174.045802,1537,Z-5-Methyl-6-heneicosen-11-one,694,738,NA,C22H42O,NA,NA,322,TRUE,TRUE,NA,FALSE,1.765180968,0.000385909,0.000385909,NA
725,1009,20200803_0949_blob_1009_,caice_ssa_final_0805_0949,tridecanal,0,517,1667.088608,1537,"1,4-Benzenediol, 2,6-bis(1,1-dimethylethyl)-",693,768,NA,C14H22O2,NA,NA,222,TRUE,TRUE,NA,FALSE,1.361600422,0.003014169,0.003014169,NA
726,984,20200803_1535_blob_984_,caice_ssa_final_0803_1535,tridecanal,0,661,2493.693694,1537,"Octadecanal, 2-bromo-",692,712,NA,C18H35BrO,NA,NA,346,TRUE,TRUE,NA,FALSE,1.760510932,0.00061311,0.00061311,NA
727,1222,20200803_1535_blob_1222_,caice_ssa_final_0803_1535,tridecanal,0,651,1902.777778,1537,"Cholestan-3-ol, 2-methylene-, (3ﬂ,5a)-",682,770,NA,C28H48O,NA,NA,400,TRUE,TRUE,NA,FALSE,1.454687499,0.000316853,0.000316853,NA
728,883,20200803_1535_blob_883_,caice_ssa_final_0803_1535,tridecanal,0,615,1902.777778,1537,"Cholestan-3-ol, 2-methylene-, (3ﬂ,5a)-",679,734,NA,C28H48O,NA,NA,400,TRUE,TRUE,NA,FALSE,1.637889136,0.000281412,0.000281412,NA
729,1890,20200803_0949_blob_1890_,caice_ssa_final_0805_0949,tridecanal,0,569,1971.830986,1537,"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine",677,718,NA,C14H22N2O2,NA,NA,250,TRUE,TRUE,NA,FALSE,5.484318844,9.28E-05,9.28E-05,NA
730,812,20200803_1535_blob_812_,caice_ssa_final_0803_1535,tridecanal,0,658,2330,1537,"3,12-Oleandione",659,659,NA,C30H48O2,NA,NA,440,TRUE,TRUE,NA,FALSE,1.721766983,0.000495258,0.000495258,NA
731,948,20200803_1535_blob_948_,caice_ssa_final_0803_1535,tridecanal,0,631,2517.117117,1537,"2,6,9,12,16-Pentamethylheptadeca-2,6,11,15-tetraene-9-carboxylic acid",659,723,NA,C23H38O2,NA,NA,346,TRUE,TRUE,NA,FALSE,1.737588423,0.000642508,0.000642508,NA
732,766,20200803_1535_blob_766_,caice_ssa_final_0803_1535,tridecanal,0,592,2241.666667,1537,7-Methyl-Z-tetradecen-1-ol acetate,655,688,NA,C17H32O2,NA,NA,268,TRUE,TRUE,NA,FALSE,1.283067048,0.000585213,0.000585213,NA
733,1047,20200803_0949_blob_1047_,caice_ssa_final_0805_0949,tridecanal,0,578,2456.363636,1537,"Benzoic acid, tetradecyl ester",634,763,2447,C21H34O2,NA,NA,318,TRUE,TRUE,NA,FALSE,1.294170662,0.000790387,0.000790387,NA
734,1196,20200803_1535_blob_1196_,caice_ssa_final_0803_1535,tridecanal,454,498,1543.502825,1537,"Butanamide, 3-(2-methylpropinonylhydrazono)-N-ethyl-",583,607,NA,C10H19N3O2,NA,NA,213,TRUE,TRUE,NA,FALSE,1.371421776,0.012395995,0.012395995,NA
735,1385,20200803_0949_blob_1385_,caice_ssa_final_0805_0949,tridecanal,0,571,1881.690141,1537,"dl-2,6-Diaminoheptanedioic acid",576,631,NA,C7H14N2O4,NA,NA,190,TRUE,TRUE,NA,FALSE,2.965217762,0.000150794,0.000150794,NA
736,1172,20200803_1535_blob_1172_,caice_ssa_final_0803_1535,vanillic acid,326,370,1784.810127,1789,"Isophthalic acid, 2TMS derivative",712,765,1748,C14H22O4Si2,NA,NA,310,TRUE,TRUE,NA,FALSE,2.050095018,0.000517007,0.000517007,NA
737,205,20200803_1535_blob_205_,caice_ssa_final_0803_1535,vanillin,0,515,2154.198473,1557,"9,10-Anthracenedione, 1-methyl-",845,854,NA,C15H10O2,NA,NA,222,TRUE,TRUE,"cant confirm RI, maybe recheck",FALSE,1.13055544,0.000585558,0.000585558,NA
738,831,20200803_0949_blob_831_,caice_ssa_final_0805_0949,vanillin,0,529,1895.774648,1557,"3-Methyl-6,7-benzoisoquinoline",700,785,NA,C14H11N,NA,NA,193,TRUE,TRUE,NA,FALSE,1.290323112,0.00035363,0.00035363,NA
739,1023,20200803_1535_blob_1023_,caice_ssa_final_0803_1535,vanillin,0,515,2316.666667,1557,"Naphtho[3,4:2,3]bornene",607,645,NA,C18H20,NA,NA,236,TRUE,TRUE,NA,FALSE,2.387538951,0.000350362,0.000350362,NA
740,874,20200803_1535_blob_874_,caice_ssa_final_0803_1535,xanthone,314,373,1909.722222,1905,"Acethydrazide, 2-(2-benzothiazolylthio)-N2-(3-fluorobenzylideno)-",665,679,NA,C16H12FN3OS2,NA,NA,345,TRUE,TRUE,NA,FALSE,0.942943227,0.000493725,0.000493725,NA
741,777,20200803_0949_blob_777_,caice_ssa_final_0805_0949,xanthone,208,366,1912.676056,1905,"3-Methyl-6,7-benzoisoquinoline",665,751,NA,C14H11N,NA,NA,193,TRUE,TRUE,NA,FALSE,1.173806509,0.00039831,0.00039831,NA
742,786,20200803_0949_blob_786_,caice_ssa_final_0805_0949,xanthone,262,286,1901.408451,1905,trans-2-Hexadecenoic acid,609,658,NA,C16H30O2,NA,NA,254,TRUE,TRUE,NA,FALSE,1.389215844,0.000331132,0.000331132,NA
743,734,20200803_0949_blob_734_oil,caice_ssa_final_0805_0949,NA,NA,NA,2514.545455,NA,"Tetrapentacontane, 1,54-dibromo-",767,787,NA,C54H108Br2,NA,NA,914,TRUE,TRUE,NA,FALSE,1.577572525,0.000705063,0.000705063,NA
744,741,20200803_0949_blob_741_oil,caice_ssa_final_0805_0949,NA,NA,NA,2521.818182,NA,17-Pentatriacontene,760,761,NA,C35H70,NA,NA,490,TRUE,TRUE,NA,FALSE,1.604154055,0.00070068,0.00070068,NA
745,715,20200803_0949_blob_715_oil,caice_ssa_final_0805_0949,NA,NA,NA,2501.818182,NA,"Ethanol, 2-(octadecyloxy)-",759,772,NA,C20H42O2,NA,NA,314,TRUE,TRUE,NA,FALSE,1.579041928,0.000691615,0.000691615,NA
746,767,20200803_0949_blob_767_oil,caice_ssa_final_0805_0949,NA,NA,NA,2587.272727,NA,"Dodecane, 1-cyclopentyl-4-(3-cyclopentylpropyl)-",743,753,NA,C25H48,NA,NA,348,TRUE,TRUE,NA,FALSE,1.565353308,0.000789019,0.000789019,NA
747,779,20200803_0949_blob_779_oil,caice_ssa_final_0805_0949,NA,NA,NA,2391.596639,NA,"Dihydrophytol, TMS derivative",740,872,NA,C23H50OSi,NA,NA,370,TRUE,TRUE,NA,FALSE,1.694985251,0.000549745,0.000549745,NA
748,885,20200803_0949_blob_885_oil,caice_ssa_final_0805_0949,NA,NA,NA,2704.854369,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",722,735,NA,C19H34O2,NA,NA,294,TRUE,TRUE,NA,FALSE,1.547397555,0.000945435,0.000945435,NA
749,1097,20200803_0949_blob_1097_oil,caice_ssa_final_0805_0949,NA,NA,NA,2766.990291,NA,"Spiro[4.5]decan-7-one, 1,8-dimethyl-8,9-epoxy-4-isopropyl-",720,759,NA,C15H24O2,NA,NA,236,TRUE,TRUE,NA,FALSE,1.571927389,0.001017794,0.001017794,NA
750,961,20200803_0949_blob_961_oil,caice_ssa_final_0805_0949,NA,NA,NA,2726.213592,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",719,732,NA,C19H34O2,NA,NA,294,TRUE,TRUE,NA,FALSE,1.585412106,0.000951588,0.000951588,NA
751,1128,20200803_0949_blob_1128_oil,caice_ssa_final_0805_0949,NA,NA,NA,2926.315789,NA,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",710,758,NA,C20H34O2,NA,NA,306,TRUE,TRUE,NA,FALSE,1.764407732,0.001140599,0.001140599,NA
752,788,20200803_0949_blob_788_oil,caice_ssa_final_0805_0949,NA,NA,NA,2627.184466,NA,tert-Hexadecanethiol,707,736,NA,C16H34S,NA,NA,258,TRUE,TRUE,NA,FALSE,1.56857137,0.00083398,0.00083398,NA
753,943,20200803_0949_blob_943_oil,caice_ssa_final_0805_0949,NA,NA,NA,2720.38835,NA,"5,6,6-Trimethyl-5-(3-oxobut-1-enyl)-1-oxaspiro[2.5]octan-4-one",707,750,NA,C14H20O3,NA,NA,236,TRUE,TRUE,NA,FALSE,1.595188416,0.000937856,0.000937856,NA
754,940,20200803_0949_blob_940_oil,caice_ssa_final_0805_0949,NA,NA,NA,2716.504854,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",706,722,NA,C19H34O2,NA,NA,294,TRUE,TRUE,NA,FALSE,1.566592939,0.00094965,0.00094965,NA
755,1000,20200803_0949_blob_1000_oil,caice_ssa_final_0805_0949,NA,NA,NA,2739.805825,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",704,732,NA,C19H34O2,NA,NA,294,TRUE,TRUE,NA,FALSE,1.605430592,0.000958297,0.000958297,NA
756,888,20200803_0949_blob_888_oil,caice_ssa_final_0805_0949,NA,NA,NA,2693.203883,NA,"Pentadec-7-ene, 7-bromomethyl-",702,773,NA,C16H31Br,NA,NA,302,TRUE,TRUE,NA,FALSE,5.295805914,0.000271654,0.000271654,NA
